student_id,week,avg_session_time,videos_completed,assignments_submitted,forum_posts,gpa_trend,created_at
297,2,43.1,0,1,1,2.95,2026-03-23T17:41:32.307679Z
297,3,44.0,2,2,2,2.98,2026-04-01T17:41:32.307679Z
297,4,44.6,1,4,1,2.91,2026-04-06T17:41:32.307679Z
297,5,25.6,4,2,2,2.84,2026-04-13T17:41:32.307679Z
297,6,31.3,1,1,1,2.8,2026-04-22T17:41:32.307679Z
297,7,14.4,1,3,0,2.61,2026-04-23T17:41:32.307679Z
297,8,38.9,1,3,1,2.59,2026-05-04T17:41:32.307679Z
298,1,28.4,5,6,0,3.58,2026-03-16T17:41:32.307679Z
298,2,25.3,5,3,0,3.36,2026-03-22T17:41:32.307679Z
298,3,16.1,7,3,1,3.34,2026-03-31T17:41:32.307679Z
298,4,10.3,0,4,2,3.31,2026-04-08T17:41:32.307679Z
298,5,20.6,0,0,3,3.35,2026-04-11T17:41:32.307679Z
298,6,1.0,6,4,0,3.27,2026-04-18T17:41:32.307679Z
298,7,13.5,3,2,1,3.25,2026-04-26T17:41:32.307679Z
298,8,15.1,0,1,2,3.09,2026-05-06T17:41:32.307679Z
299,1,33.6,4,4,0,3.71,2026-03-13T17:41:32.307679Z
299,2,32.3,2,2,1,3.68,2026-03-21T17:41:32.307679Z
299,3,24.3,2,1,1,3.67,2026-03-29T17:41:32.307679Z
299,4,28.5,3,4,2,3.62,2026-04-05T17:41:32.307679Z
299,5,28.7,4,1,1,3.56,2026-04-14T17:41:32.307679Z
299,6,16.3,1,2,2,3.5,2026-04-22T17:41:32.307679Z
299,7,12.3,2,4,2,3.45,2026-04-28T17:41:32.307679Z
299,8,18.7,6,0,1,3.32,2026-05-03T17:41:32.307679Z
300,1,29.6,7,3,1,3.36,2026-03-12T17:41:32.307679Z
300,2,26.5,2,5,0,3.26,2026-03-20T17:41:32.307679Z
300,3,15.6,2,4,2,3.29,2026-03-28T17:41:32.307679Z
300,4,19.6,3,0,1,3.13,2026-04-06T17:41:32.307679Z
300,5,14.9,3,2,0,3.18,2026-04-10T17:41:32.307679Z
300,6,15.5,3,2,3,3.23,2026-04-20T17:41:32.307679Z
300,7,24.0,3,3,3,3.16,2026-04-23T17:41:32.307679Z
300,8,27.2,2,2,2,3.06,2026-04-30T17:41:32.307679Z
301,1,45.1,10,3,1,3.82,2026-03-18T17:41:32.307679Z
301,2,43.5,5,5,1,3.83,2026-03-21T17:41:32.307679Z
301,3,39.2,2,2,1,3.63,2026-03-29T17:41:32.307679Z
301,4,44.6,3,3,1,3.68,2026-04-03T17:41:32.307679Z
301,5,37.3,4,3,2,3.7,2026-04-10T17:41:32.307679Z
301,6,30.0,2,2,2,3.52,2026-04-19T17:41:32.307679Z
301,7,27.9,4,1,1,3.43,2026-04-29T17:41:32.307679Z
301,8,36.6,3,1,3,3.53,2026-05-01T17:41:32.307679Z
302,1,37.0,6,4,1,3.17,2026-03-17T17:41:32.307679Z
302,2,33.8,5,2,2,3.17,2026-03-21T17:41:32.307679Z
302,3,28.0,3,4,1,2.96,2026-04-01T17:41:32.307679Z
302,4,18.2,3,2,3,2.9,2026-04-03T17:41:32.307679Z
302,5,28.0,4,3,3,2.85,2026-04-14T17:41:32.307679Z
302,6,21.4,0,3,2,2.96,2026-04-21T17:41:32.307679Z
302,7,1.9,3,2,3,2.82,2026-04-25T17:41:32.307679Z
302,8,10.6,2,3,2,2.75,2026-05-05T17:41:32.307679Z
303,1,34.5,6,5,3,2.91,2026-03-12T17:41:32.307679Z
303,2,25.3,7,2,2,2.85,2026-03-21T17:41:32.307679Z
303,3,22.1,3,1,1,2.88,2026-03-28T17:41:32.307679Z
303,4,27.0,3,2,1,2.77,2026-04-05T17:41:32.307679Z
303,5,14.2,4,1,2,2.71,2026-04-13T17:41:32.307679Z
303,6,26.9,0,2,1,2.69,2026-04-20T17:41:32.307679Z
303,7,23.9,0,3,2,2.63,2026-04-23T17:41:32.307679Z
303,8,1.0,3,3,3,2.64,2026-05-04T17:41:32.307679Z
304,1,59.0,3,2,2,3.2,2026-03-15T17:41:32.307679Z
304,2,52.9,4,2,3,3.03,2026-03-24T17:41:32.307679Z
304,3,55.3,2,3,1,3.13,2026-03-31T17:41:32.307679Z
304,4,58.3,6,3,1,2.99,2026-04-08T17:41:32.307679Z
304,5,55.9,2,3,2,2.99,2026-04-12T17:41:32.307679Z
304,6,41.3,1,1,1,2.98,2026-04-18T17:41:32.307679Z
304,7,54.3,4,4,1,2.9,2026-04-25T17:41:32.307679Z
304,8,16.8,4,1,1,2.85,2026-05-05T17:41:32.307679Z
305,1,19.9,5,3,3,2.61,2026-03-14T17:41:32.307679Z
305,2,22.5,2,1,1,2.53,2026-03-21T17:41:32.307679Z
305,3,17.4,3,6,2,2.52,2026-04-01T17:41:32.307679Z
305,4,11.7,2,1,1,2.43,2026-04-04T17:41:32.307679Z
305,5,5.6,2,5,1,2.46,2026-04-14T17:41:32.307679Z
305,6,19.1,5,3,2,2.37,2026-04-19T17:41:32.307679Z
305,7,1.0,6,1,2,2.23,2026-04-27T17:41:32.307679Z
305,8,14.7,0,5,0,2.21,2026-05-02T17:41:32.307679Z
306,1,47.7,4,3,1,3.28,2026-03-18T17:41:32.307679Z
306,2,45.0,9,1,2,3.16,2026-03-24T17:41:32.307679Z
306,3,42.7,2,2,0,3.25,2026-03-30T17:41:32.307679Z
306,4,50.5,5,1,2,3.1,2026-04-04T17:41:32.307679Z
306,5,40.1,7,3,0,3.16,2026-04-13T17:41:32.307679Z
306,6,27.8,0,4,2,2.95,2026-04-18T17:41:32.307679Z
306,7,48.3,5,2,2,2.91,2026-04-29T17:41:32.307679Z
306,8,24.9,6,2,1,2.99,2026-05-05T17:41:32.307679Z
307,1,16.7,2,4,2,3.81,2026-03-12T17:41:32.307679Z
307,2,25.0,6,0,1,3.8,2026-03-21T17:41:32.307679Z
307,3,22.5,3,3,0,3.69,2026-03-28T17:41:32.307679Z
307,4,8.6,5,4,0,3.51,2026-04-04T17:41:32.307679Z
307,5,15.4,4,4,0,3.64,2026-04-15T17:41:32.307679Z
307,6,1.0,6,1,2,3.59,2026-04-16T17:41:32.307679Z
307,7,11.1,2,1,2,3.51,2026-04-23T17:41:32.307679Z
307,8,1.0,4,0,1,3.5,2026-05-06T17:41:32.307679Z
308,1,56.8,4,2,1,2.61,2026-03-16T17:41:32.307679Z
308,2,52.8,6,1,3,2.51,2026-03-21T17:41:32.307679Z
308,3,60.5,2,1,3,2.53,2026-03-27T17:41:32.307679Z
308,4,54.2,0,1,1,2.54,2026-04-05T17:41:32.307679Z
308,5,47.4,3,3,3,2.39,2026-04-15T17:41:32.307679Z
308,6,36.8,5,3,2,2.49,2026-04-19T17:41:32.307679Z
308,7,22.6,4,2,2,2.3,2026-04-29T17:41:32.307679Z
308,8,52.4,0,3,1,2.32,2026-05-04T17:41:32.307679Z
309,1,17.7,3,3,3,3.31,2026-03-14T17:41:32.307679Z
309,2,18.0,7,1,2,3.2,2026-03-23T17:41:32.307679Z
309,3,13.4,6,3,2,3.12,2026-03-31T17:41:32.307679Z
309,4,10.6,2,4,0,3.12,2026-04-02T17:41:32.307679Z
309,5,3.1,0,2,3,3.09,2026-04-15T17:41:32.307679Z
309,6,15.1,2,4,3,3.05,2026-04-22T17:41:32.307679Z
309,7,10.7,0,3,2,2.87,2026-04-28T17:41:32.307679Z
309,8,1.0,3,7,1,2.94,2026-05-06T17:41:32.307679Z
310,1,37.6,5,2,3,3.8,2026-03-12T17:41:32.307679Z
310,2,29.4,3,0,2,3.67,2026-03-23T17:41:32.307679Z
310,3,30.0,1,4,0,3.57,2026-03-31T17:41:32.307679Z
310,4,30.3,5,6,0,3.57,2026-04-06T17:41:32.307679Z
310,5,19.3,5,2,2,3.5,2026-04-10T17:41:32.307679Z
310,6,10.5,4,5,2,3.57,2026-04-17T17:41:32.307679Z
310,7,4.3,2,1,1,3.5,2026-04-23T17:41:32.307679Z
310,8,36.6,2,0,2,3.44,2026-04-30T17:41:32.307679Z
311,1,45.4,6,1,3,2.76,2026-03-12T17:41:32.307679Z
311,2,41.1,5,3,2,2.78,2026-03-19T17:41:32.307679Z
311,3,37.9,1,3,3,2.65,2026-03-27T17:41:32.307679Z
311,4,38.0,3,5,1,2.65,2026-04-03T17:41:32.307679Z
311,5,33.3,6,1,2,2.46,2026-04-15T17:41:32.307679Z
311,6,19.3,5,2,3,2.41,2026-04-19T17:41:32.307679Z
311,7,34.6,4,4,1,2.53,2026-04-24T17:41:32.307679Z
311,8,5.2,1,1,3,2.37,2026-05-06T17:41:32.307679Z
312,1,33.5,7,2,3,2.72,2026-03-12T17:41:32.307679Z
312,2,36.2,4,5,3,2.67,2026-03-19T17:41:32.307679Z
312,3,35.9,3,2,2,2.59,2026-03-27T17:41:32.307679Z
312,4,31.9,3,3,0,2.6,2026-04-05T17:41:32.307679Z
312,5,16.9,2,3,3,2.47,2026-04-14T17:41:32.307679Z
312,6,15.8,4,4,0,2.38,2026-04-17T17:41:32.307679Z
312,7,21.8,6,4,1,2.38,2026-04-24T17:41:32.307679Z
312,8,4.5,3,2,3,2.43,2026-05-01T17:41:32.307679Z
313,1,30.9,6,5,1,2.73,2026-03-17T17:41:32.307679Z
313,2,30.9,5,2,3,2.65,2026-03-22T17:41:32.307679Z
313,3,22.6,7,3,0,2.5,2026-03-27T17:41:32.307679Z
313,4,17.5,5,4,2,2.55,2026-04-07T17:41:32.307679Z
313,5,25.8,3,1,1,2.46,2026-04-11T17:41:32.307679Z
313,6,26.4,6,4,2,2.31,2026-04-20T17:41:32.307679Z
313,7,16.9,4,4,4,2.38,2026-04-28T17:41:32.307679Z
313,8,9.3,0,1,2,2.27,2026-05-04T17:41:32.307679Z
314,1,52.0,6,2,1,2.6,2026-03-17T17:41:32.307679Z
314,2,48.8,6,2,1,2.65,2026-03-23T17:41:32.307679Z
314,3,44.5,5,2,1,2.57,2026-03-31T17:41:32.307679Z
314,4,34.2,4,4,0,2.64,2026-04-05T17:41:32.307679Z
314,5,34.7,4,3,1,2.5,2026-04-13T17:41:32.307679Z
314,6,33.4,4,4,1,2.36,2026-04-20T17:41:32.307679Z
314,7,11.3,3,3,1,2.3,2026-04-24T17:41:32.307679Z
314,8,40.9,2,2,0,2.41,2026-05-02T17:41:32.307679Z
315,1,53.3,5,3,1,2.46,2026-03-17T17:41:32.307679Z
315,2,49.7,4,1,1,2.35,2026-03-23T17:41:32.307679Z
315,3,52.0,5,2,3,2.31,2026-04-01T17:41:32.307679Z
315,4,39.6,6,3,0,2.42,2026-04-03T17:41:32.307679Z
315,5,36.7,0,3,0,2.32,2026-04-12T17:41:32.307679Z
315,6,35.1,0,1,2,2.3,2026-04-18T17:41:32.307679Z
315,7,40.0,6,4,2,2.3,2026-04-26T17:41:32.307679Z
315,8,41.3,1,5,1,2.25,2026-05-04T17:41:32.307679Z
316,1,35.0,4,1,0,2.83,2026-03-12T17:41:32.307679Z
316,2,30.8,6,1,1,2.73,2026-03-23T17:41:32.307679Z
316,3,30.1,4,2,3,2.79,2026-03-31T17:41:32.307679Z
316,4,29.5,4,2,2,2.66,2026-04-02T17:41:32.307679Z
316,5,19.1,1,2,1,2.58,2026-04-12T17:41:32.307679Z
316,6,14.6,7,3,2,2.51,2026-04-21T17:41:32.307679Z
316,7,8.2,2,1,2,2.61,2026-04-28T17:41:32.307679Z
316,8,21.2,4,4,1,2.38,2026-05-03T17:41:32.307679Z
317,1,21.3,4,4,2,3.38,2026-03-17T17:41:32.307679Z
317,2,18.9,5,4,3,3.22,2026-03-22T17:41:32.307679Z
317,3,23.4,4,3,2,3.21,2026-03-28T17:41:32.307679Z
317,4,19.9,0,2,2,3.08,2026-04-07T17:41:32.307679Z
317,5,1.0,6,3,2,3.0,2026-04-12T17:41:32.307679Z
317,6,4.8,2,2,3,2.96,2026-04-17T17:41:32.307679Z
317,7,5.6,2,3,1,2.93,2026-04-24T17:41:32.307679Z
317,8,6.7,0,2,1,2.86,2026-04-30T17:41:32.307679Z
318,1,44.9,2,3,2,2.96,2026-03-17T17:41:32.307679Z
318,2,43.3,3,2,3,2.94,2026-03-21T17:41:32.307679Z
318,3,42.3,6,2,2,2.77,2026-03-26T17:41:32.307679Z
318,4,40.1,6,3,2,2.79,2026-04-08T17:41:32.307679Z
318,5,28.2,3,1,2,2.71,2026-04-12T17:41:32.307679Z
318,6,48.7,4,2,1,2.61,2026-04-16T17:41:32.307679Z
318,7,15.5,0,3,0,2.6,2026-04-29T17:41:32.307679Z
318,8,31.7,6,6,1,2.6,2026-05-01T17:41:32.307679Z
319,1,58.5,8,0,0,2.92,2026-03-18T17:41:32.307679Z
319,2,53.9,6,0,2,2.9,2026-03-23T17:41:32.307679Z
319,3,50.6,6,3,3,2.77,2026-03-30T17:41:32.307679Z
319,4,43.5,2,3,2,2.84,2026-04-08T17:41:32.307679Z
319,5,44.7,3,0,2,2.8,2026-04-10T17:41:32.307679Z
319,6,54.5,0,1,2,2.71,2026-04-18T17:41:32.307679Z
319,7,45.9,3,2,0,2.67,2026-04-28T17:41:32.307679Z
319,8,22.5,4,4,2,2.56,2026-05-01T17:41:32.307679Z
320,1,39.4,6,1,1,2.64,2026-03-14T17:41:32.307679Z
320,2,42.5,6,3,0,2.58,2026-03-21T17:41:32.307679Z
320,3,34.0,6,3,1,2.49,2026-03-26T17:41:32.307679Z
320,4,32.1,7,3,2,2.55,2026-04-04T17:41:32.307679Z
320,5,39.7,6,4,2,2.46,2026-04-09T17:41:32.307679Z
320,6,35.0,3,2,1,2.46,2026-04-19T17:41:32.307679Z
320,7,38.9,1,1,2,2.25,2026-04-28T17:41:32.307679Z
320,8,34.3,3,1,1,2.29,2026-04-30T17:41:32.307679Z
321,1,18.3,3,6,2,3.76,2026-03-15T17:41:32.307679Z
321,2,19.6,3,0,2,3.64,2026-03-25T17:41:32.307679Z
321,3,18.1,4,0,3,3.58,2026-03-31T17:41:32.307679Z
321,4,14.6,9,4,2,3.48,2026-04-07T17:41:32.307679Z
321,5,21.2,1,3,3,3.54,2026-04-09T17:41:32.307679Z
321,6,16.4,0,3,3,3.5,2026-04-16T17:41:32.307679Z
321,7,2.9,0,2,0,3.41,2026-04-29T17:41:32.307679Z
321,8,6.2,4,2,0,3.45,2026-04-30T17:41:32.307679Z
322,1,39.9,1,3,2,3.35,2026-03-18T17:41:32.307679Z
322,2,38.4,5,2,3,3.2,2026-03-20T17:41:32.307679Z
322,3,34.6,8,3,1,3.31,2026-03-27T17:41:32.307679Z
322,4,23.2,3,1,0,3.15,2026-04-04T17:41:32.307679Z
322,5,30.6,4,3,1,3.07,2026-04-15T17:41:32.307679Z
322,6,36.8,7,3,1,3.14,2026-04-19T17:41:32.307679Z
322,7,18.9,0,4,1,3.02,2026-04-26T17:41:32.307679Z
322,8,4.3,4,3,0,2.95,2026-05-03T17:41:32.307679Z
323,1,49.6,7,2,4,2.6,2026-03-12T17:41:32.307679Z
323,2,43.8,2,5,0,2.61,2026-03-19T17:41:32.307679Z
323,3,34.1,4,3,3,2.58,2026-03-28T17:41:32.307679Z
323,4,25.3,2,4,0,2.57,2026-04-06T17:41:32.307679Z
323,5,29.1,5,4,1,2.38,2026-04-11T17:41:32.307679Z
323,6,19.8,4,0,0,2.49,2026-04-18T17:41:32.307679Z
323,7,9.4,6,4,0,2.43,2026-04-28T17:41:32.307679Z
323,8,20.6,5,2,3,2.28,2026-05-05T17:41:32.307679Z
324,1,52.8,5,3,2,3.47,2026-03-15T17:41:32.307679Z
324,2,54.9,4,3,2,3.43,2026-03-25T17:41:32.307679Z
324,3,54.2,3,4,1,3.4,2026-03-26T17:41:32.307679Z
324,4,55.0,6,5,0,3.24,2026-04-02T17:41:32.307679Z
324,5,52.4,4,1,2,3.15,2026-04-15T17:41:32.307679Z
324,6,22.0,4,2,0,3.1,2026-04-21T17:41:32.307679Z
324,7,37.4,3,1,1,3.18,2026-04-26T17:41:32.307679Z
324,8,21.9,0,3,2,2.99,2026-05-03T17:41:32.307679Z
325,1,26.8,6,0,0,3.79,2026-03-15T17:41:32.307679Z
325,2,19.8,5,4,2,3.79,2026-03-23T17:41:32.307679Z
325,3,24.8,0,3,2,3.61,2026-03-29T17:41:32.307679Z
325,4,14.9,2,3,2,3.54,2026-04-08T17:41:32.307679Z
325,5,19.0,8,2,2,3.5,2026-04-09T17:41:32.307679Z
325,6,14.0,5,4,2,3.57,2026-04-21T17:41:32.307679Z
325,7,20.5,6,4,2,3.49,2026-04-26T17:41:32.307679Z
325,8,10.1,4,2,2,3.47,2026-05-03T17:41:32.307679Z
326,1,47.9,4,2,1,3.76,2026-03-15T17:41:32.307679Z
326,2,42.7,9,4,2,3.68,2026-03-20T17:41:32.307679Z
326,3,44.2,6,3,2,3.65,2026-03-30T17:41:32.307679Z
326,4,37.2,1,4,1,3.59,2026-04-04T17:41:32.307679Z
326,5,28.4,2,0,1,3.55,2026-04-13T17:41:32.307679Z
326,6,22.4,3,2,2,3.49,2026-04-16T17:41:32.307679Z
326,7,31.4,3,5,1,3.45,2026-04-29T17:41:32.307679Z
326,8,35.4,6,2,2,3.32,2026-05-01T17:41:32.307679Z
327,1,23.1,6,3,0,3.45,2026-03-12T17:41:32.307679Z
327,2,17.3,7,4,3,3.35,2026-03-23T17:41:32.307679Z
327,3,20.4,5,1,1,3.3,2026-03-26T17:41:32.307679Z
327,4,16.5,3,4,2,3.38,2026-04-03T17:41:32.307679Z
327,5,23.1,0,4,0,3.18,2026-04-11T17:41:32.307679Z
327,6,20.5,2,2,2,3.2,2026-04-16T17:41:32.307679Z
327,7,1.0,5,1,3,3.08,2026-04-24T17:41:32.307679Z
327,8,11.1,1,4,1,3.2,2026-05-02T17:41:32.307679Z
328,1,42.9,4,4,0,2.89,2026-03-15T17:41:32.307679Z
328,2,40.2,2,0,2,2.85,2026-03-19T17:41:32.307679Z
328,3,41.4,6,3,2,2.64,2026-03-28T17:41:32.307679Z
328,4,33.4,3,4,1,2.7,2026-04-03T17:41:32.307679Z
328,5,22.9,2,3,2,2.69,2026-04-10T17:41:32.307679Z
328,6,12.7,2,1,2,2.47,2026-04-22T17:41:32.307679Z
328,7,22.3,4,4,1,2.48,2026-04-24T17:41:32.307679Z
328,8,20.9,3,2,1,2.4,2026-05-03T17:41:32.307679Z
329,1,25.8,4,1,1,3.52,2026-03-17T17:41:32.307679Z
329,2,26.3,4,0,3,3.51,2026-03-23T17:41:32.307679Z
329,3,32.6,8,5,2,3.46,2026-04-01T17:41:32.307679Z
329,4,27.9,1,3,1,3.54,2026-04-06T17:41:32.307679Z
329,5,27.4,3,2,2,3.39,2026-04-10T17:41:32.307679Z
329,6,19.9,7,4,1,3.29,2026-04-17T17:41:32.307679Z
329,7,5.5,3,1,2,3.4,2026-04-24T17:41:32.307679Z
329,8,1.0,2,3,0,3.18,2026-05-06T17:41:32.307679Z
330,1,36.8,4,2,2,3.19,2026-03-13T17:41:32.307679Z
330,2,31.9,7,4,1,3.13,2026-03-25T17:41:32.307679Z
330,3,28.2,4,1,1,3.22,2026-04-01T17:41:32.307679Z
330,4,29.0,3,4,3,3.1,2026-04-04T17:41:32.307679Z
330,5,17.1,6,1,0,2.98,2026-04-10T17:41:32.307679Z
330,6,6.2,0,4,2,3.02,2026-04-18T17:41:32.307679Z
330,7,34.5,1,4,2,2.97,2026-04-26T17:41:32.307679Z
330,8,26.7,0,3,2,2.89,2026-04-30T17:41:32.307679Z
331,1,50.3,6,4,3,2.58,2026-03-18T17:41:32.307679Z
331,2,49.2,4,2,2,2.68,2026-03-24T17:41:32.307679Z
331,3,49.0,7,4,2,2.57,2026-03-31T17:41:32.307679Z
331,4,35.1,4,2,4,2.45,2026-04-03T17:41:32.307679Z
331,5,40.2,2,3,1,2.37,2026-04-10T17:41:32.307679Z
331,6,22.9,3,2,1,2.35,2026-04-22T17:41:32.307679Z
331,7,49.9,0,3,1,2.37,2026-04-24T17:41:32.307679Z
331,8,34.8,1,3,1,2.22,2026-05-04T17:41:32.307679Z
332,1,31.2,4,1,2,3.81,2026-03-12T17:41:32.307679Z
332,2,28.1,5,1,2,3.7,2026-03-25T17:41:32.307679Z
332,3,27.2,6,1,0,3.61,2026-03-26T17:41:32.307679Z
332,4,24.2,0,4,2,3.62,2026-04-07T17:41:32.307679Z
332,5,21.8,6,3,0,3.5,2026-04-13T17:41:32.307679Z
332,6,16.8,0,0,1,3.44,2026-04-19T17:41:32.307679Z
332,7,3.6,2,3,1,3.42,2026-04-28T17:41:32.307679Z
332,8,1.6,1,2,2,3.43,2026-05-06T17:41:32.307679Z
333,1,31.7,3,2,2,2.98,2026-03-13T17:41:32.307679Z
333,2,33.6,4,4,1,3.06,2026-03-21T17:41:32.307679Z
333,3,27.9,5,5,3,2.88,2026-03-27T17:41:32.307679Z
333,4,15.9,2,2,2,2.92,2026-04-06T17:41:32.307679Z
333,5,27.6,3,1,2,2.77,2026-04-12T17:41:32.307679Z
333,6,18.4,6,3,1,2.88,2026-04-20T17:41:32.307679Z
333,7,16.7,6,4,1,2.71,2026-04-23T17:41:32.307679Z
333,8,33.3,2,1,1,2.76,2026-05-04T17:41:32.307679Z
334,1,44.4,7,4,1,2.61,2026-03-12T17:41:32.307679Z
334,2,35.6,4,2,2,2.63,2026-03-22T17:41:32.307679Z
334,3,45.3,1,4,0,2.53,2026-03-28T17:41:32.307679Z
334,4,41.1,4,3,1,2.57,2026-04-03T17:41:32.307679Z
334,5,30.7,1,3,1,2.45,2026-04-09T17:41:32.307679Z
334,6,42.3,4,3,2,2.35,2026-04-22T17:41:32.307679Z
334,7,20.4,4,3,2,2.32,2026-04-25T17:41:32.307679Z
334,8,36.3,3,4,3,2.34,2026-05-03T17:41:32.307679Z
335,1,38.6,1,4,3,3.78,2026-03-14T17:41:32.307679Z
335,2,32.0,5,5,1,3.87,2026-03-25T17:41:32.307679Z
335,3,36.2,3,4,0,3.81,2026-03-29T17:41:32.307679Z
335,4,28.3,6,4,3,3.6,2026-04-03T17:41:32.307679Z
335,5,29.1,2,5,3,3.59,2026-04-11T17:41:32.307679Z
335,6,24.3,4,3,3,3.61,2026-04-19T17:41:32.307679Z
335,7,23.2,5,5,2,3.49,2026-04-29T17:41:32.307679Z
335,8,6.0,0,1,1,3.49,2026-05-01T17:41:32.307679Z
336,1,42.2,5,2,1,3.57,2026-03-14T17:41:32.307679Z
336,2,42.2,6,3,2,3.51,2026-03-21T17:41:32.307679Z
336,3,32.3,4,2,2,3.42,2026-03-31T17:41:32.307679Z
336,4,31.0,1,4,0,3.5,2026-04-04T17:41:32.307679Z
336,5,35.3,5,2,2,3.45,2026-04-09T17:41:32.307679Z
336,6,23.9,4,1,0,3.43,2026-04-18T17:41:32.307679Z
336,7,11.9,5,5,2,3.39,2026-04-29T17:41:32.307679Z
336,8,39.4,0,3,1,3.23,2026-05-04T17:41:32.307679Z
337,1,46.4,1,3,1,3.41,2026-03-14T17:41:32.307679Z
337,2,49.8,4,1,0,3.28,2026-03-21T17:41:32.307679Z
337,3,36.8,4,1,1,3.3,2026-03-29T17:41:32.307679Z
337,4,44.3,4,1,1,3.19,2026-04-07T17:41:32.307679Z
337,5,36.4,4,1,2,3.17,2026-04-10T17:41:32.307679Z
337,6,41.2,0,0,3,3.19,2026-04-21T17:41:32.307679Z
337,7,35.6,5,3,0,3.02,2026-04-27T17:41:32.307679Z
337,8,19.7,2,3,1,3.0,2026-05-01T17:41:32.307679Z
338,1,39.6,2,2,2,2.9,2026-03-12T17:41:32.307679Z
338,2,36.6,1,4,1,2.66,2026-03-24T17:41:32.307679Z
338,3,36.0,5,3,1,2.78,2026-03-29T17:41:32.307679Z
338,4,31.8,4,1,1,2.7,2026-04-02T17:41:32.307679Z
338,5,30.2,5,0,1,2.69,2026-04-14T17:41:32.307679Z
338,6,11.2,4,3,3,2.57,2026-04-22T17:41:32.307679Z
338,7,16.2,8,5,2,2.5,2026-04-27T17:41:32.307679Z
338,8,38.5,0,5,1,2.51,2026-05-01T17:41:32.307679Z
339,1,33.6,1,4,1,3.2,2026-03-13T17:41:32.307679Z
339,2,40.5,3,1,1,3.17,2026-03-19T17:41:32.307679Z
339,3,27.8,2,5,1,3.01,2026-03-28T17:41:32.307679Z
339,4,25.7,1,2,2,3.01,2026-04-03T17:41:32.307679Z
339,5,35.4,2,2,0,2.99,2026-04-11T17:41:32.307679Z
339,6,35.7,8,2,1,2.99,2026-04-22T17:41:32.307679Z
339,7,33.1,5,1,1,2.89,2026-04-26T17:41:32.307679Z
339,8,22.3,0,5,2,2.93,2026-05-02T17:41:32.307679Z
340,1,48.0,2,1,2,3.49,2026-03-18T17:41:32.307679Z
340,2,47.7,4,4,1,3.55,2026-03-24T17:41:32.307679Z
340,3,38.7,5,4,3,3.5,2026-03-27T17:41:32.307679Z
340,4,37.1,4,2,2,3.27,2026-04-07T17:41:32.307679Z
340,5,33.8,7,0,2,3.25,2026-04-10T17:41:32.307679Z
340,6,27.7,3,4,3,3.23,2026-04-18T17:41:32.307679Z
340,7,14.5,5,2,2,3.22,2026-04-27T17:41:32.307679Z
340,8,10.5,3,3,3,3.19,2026-04-30T17:41:32.307679Z
341,1,23.9,7,4,3,3.24,2026-03-15T17:41:32.307679Z
341,2,16.9,2,1,1,3.33,2026-03-20T17:41:32.307679Z
341,3,15.1,2,0,3,3.24,2026-03-28T17:41:32.307679Z
341,4,15.1,4,3,1,3.19,2026-04-07T17:41:32.307679Z
341,5,21.9,2,0,2,3.01,2026-04-14T17:41:32.307679Z
341,6,15.8,3,2,1,3.09,2026-04-18T17:41:32.307679Z
341,7,16.2,0,1,2,2.98,2026-04-23T17:41:32.307679Z
341,8,19.4,4,1,1,3.02,2026-05-05T17:41:32.307679Z
342,1,21.8,7,4,2,3.48,2026-03-17T17:41:32.307679Z
342,2,19.0,6,3,3,3.32,2026-03-25T17:41:32.307679Z
342,3,21.7,2,3,3,3.41,2026-04-01T17:41:32.307679Z
342,4,17.2,3,4,0,3.27,2026-04-02T17:41:32.307679Z
342,5,16.1,1,3,1,3.26,2026-04-12T17:41:32.307679Z
342,6,14.8,3,4,2,3.14,2026-04-22T17:41:32.307679Z
342,7,8.4,5,2,1,3.13,2026-04-27T17:41:32.307679Z
342,8,1.0,2,4,0,3.0,2026-05-05T17:41:32.307679Z
343,1,20.9,6,4,1,2.87,2026-03-12T17:41:32.307679Z
343,2,20.7,4,1,1,2.77,2026-03-21T17:41:32.307679Z
343,3,22.3,8,1,1,2.87,2026-03-30T17:41:32.307679Z
343,4,10.1,3,3,2,2.75,2026-04-05T17:41:32.307679Z
343,5,1.0,0,2,1,2.77,2026-04-12T17:41:32.307679Z
343,6,17.9,3,2,2,2.64,2026-04-22T17:41:32.307679Z
343,7,1.0,3,2,2,2.52,2026-04-29T17:41:32.307679Z
343,8,1.0,5,3,2,2.44,2026-04-30T17:41:32.307679Z
344,1,33.6,6,2,0,2.49,2026-03-18T17:41:32.307679Z
344,2,31.3,2,3,2,2.48,2026-03-23T17:41:32.307679Z
344,3,28.7,6,3,1,2.55,2026-04-01T17:41:32.307679Z
344,4,18.1,3,1,1,2.45,2026-04-08T17:41:32.307679Z
344,5,13.4,3,0,1,2.28,2026-04-13T17:41:32.307679Z
344,6,4.0,1,3,2,2.29,2026-04-17T17:41:32.307679Z
344,7,34.8,5,2,2,2.36,2026-04-27T17:41:32.307679Z
344,8,1.0,2,4,1,2.32,2026-05-06T17:41:32.307679Z
345,1,43.3,6,1,2,3.95,2026-03-14T17:41:32.307679Z
345,2,44.7,4,1,2,3.83,2026-03-23T17:41:32.307679Z
345,3,35.0,1,3,1,3.95,2026-03-28T17:41:32.307679Z
345,4,21.6,1,3,4,3.81,2026-04-02T17:41:32.307679Z
